Hour,Latitude,Longitude,PM10
17,28.586274,77.224306,162.56
18,28.586274,77.224306,193.14
19,28.586274,77.224306,193.78
20,28.586274,77.224306,194.46
21,28.586274,77.224306,237.61
22,28.586274,77.224306,260.57
23,28.586274,77.224306,252.36
0,28.586274,77.224306,277.04
1,28.586274,77.224306,288.68
2,28.586274,77.224306,264.34
3,28.586274,77.224306,251.94
4,28.586274,77.224306,244.13
5,28.586274,77.224306,246.45
6,28.586274,77.224306,238.91
7,28.586274,77.224306,235.09
8,28.586274,77.224306,275.65
9,28.586274,77.224306,355.86
10,28.586274,77.224306,323.21
11,28.586274,77.224306,197.48
12,28.586274,77.224306,147.47
13,28.586274,77.224306,119.7
14,28.586274,77.224306,176.66
15,28.586274,77.224306,156.45
16,28.586274,77.224306,139.2
17,28.586274,77.224306,140.53
18,28.586274,77.224306,176.18
19,28.586274,77.224306,164.4
20,28.586274,77.224306,169.44
21,28.586274,77.224306,206.44
22,28.586274,77.224306,243.47
23,28.586274,77.224306,263.9
0,28.586274,77.224306,270.78
1,28.586274,77.224306,251.41
2,28.586274,77.224306,218.99
3,28.586274,77.224306,210.12
4,28.586274,77.224306,212.66
5,28.586274,77.224306,284.59
6,28.586274,77.224306,337.9
7,28.586274,77.224306,296.46
8,28.586274,77.224306,272.84
9,28.586274,77.224306,352.28
10,28.586274,77.224306,354.41
11,28.586274,77.224306,234.53
12,28.586274,77.224306,198.28
13,28.586274,77.224306,181.69
14,28.586274,77.224306,183.53
15,28.586274,77.224306,170.86
16,28.586274,77.224306,159.32
17,28.586274,77.224306,163.54
18,28.586274,77.224306,177.63
19,28.586274,77.224306,178.17
20,28.586274,77.224306,193.46
21,28.586274,77.224306,205.41
22,28.586274,77.224306,183.77
23,28.586274,77.224306,164.83
0,28.586274,77.224306,161.03
1,28.586274,77.224306,160.42
2,28.586274,77.224306,129.72
3,28.586274,77.224306,113.26
4,28.586274,77.224306,115.84
5,28.586274,77.224306,109.9
6,28.586274,77.224306,88.82
7,28.586274,77.224306,148.73
8,28.586274,77.224306,208.2
9,28.586274,77.224306,216.2
10,28.586274,77.224306,186.97
11,28.586274,77.224306,166.62
12,28.586274,77.224306,135.98
13,28.586274,77.224306,136.57
14,28.586274,77.224306,130.3
15,28.586274,77.224306,129.56
16,28.586274,77.224306,137.7
17,28.586274,77.224306,132.61
18,28.586274,77.224306,124.54
19,28.586274,77.224306,122.92
20,28.586274,77.224306,136.35
21,28.586274,77.224306,146.68
22,28.586274,77.224306,124.42
23,28.586274,77.224306,112.8
0,28.586274,77.224306,117.79
1,28.586274,77.224306,128.75
2,28.586274,77.224306,121.32
3,28.586274,77.224306,122.28
4,28.586274,77.224306,116.22
5,28.586274,77.224306,102.87
6,28.586274,77.224306,98.03
7,28.586274,77.224306,101.71
8,28.586274,77.224306,92.98
9,28.586274,77.224306,114.81
10,28.586274,77.224306,123.69
11,28.586274,77.224306,140.62
12,28.586274,77.224306,155.96
13,28.586274,77.224306,165.13
14,28.586274,77.224306,160.68
15,28.586274,77.224306,173.35
16,28.586274,77.224306,154.13
17,28.586274,77.224306,117.82
18,28.586274,77.224306,109.18
19,28.586274,77.224306,114.5
20,28.586274,77.224306,126.38
21,28.586274,77.224306,124.43
22,28.586274,77.224306,119.83
23,28.586274,77.224306,107.31
0,28.586274,77.224306,123.82
1,28.586274,77.224306,124.6
2,28.586274,77.224306,127.97
3,28.586274,77.224306,118.56
4,28.586274,77.224306,109.29
5,28.586274,77.224306,112.67
6,28.586274,77.224306,119.11
7,28.586274,77.224306,108.87
8,28.586274,77.224306,142.91
9,28.586274,77.224306,161.96
10,28.586274,77.224306,194.3
11,28.586274,77.224306,159.67
12,28.586274,77.224306,151.7
13,28.586274,77.224306,134.25
14,28.586274,77.224306,135.16
15,28.586274,77.224306,149.36
16,28.586274,77.224306,143.79
17,28.586274,77.224306,122.04
18,28.586274,77.224306,110.1
19,28.586274,77.224306,121.54
20,28.586274,77.224306,139.59
21,28.586274,77.224306,152.94
22,28.586274,77.224306,155.05
23,28.586274,77.224306,178.53
0,28.586274,77.224306,165.85
1,28.586274,77.224306,155.97
2,28.586274,77.224306,152.65
3,28.586274,77.224306,157.79
4,28.586274,77.224306,179.52
5,28.586274,77.224306,227.41
6,28.586274,77.224306,209.89
7,28.586274,77.224306,182.37
8,28.586274,77.224306,133.19
9,28.586274,77.224306,166.44
10,28.586274,77.224306,171.45
11,28.586274,77.224306,208.46
12,28.586274,77.224306,215.27
13,28.586274,77.224306,161.22
14,28.586274,77.224306,133.27
15,28.586274,77.224306,105.03
16,28.586274,77.224306,97.13
17,28.586274,77.224306,113.03
18,28.586274,77.224306,129.37
19,28.586274,77.224306,138.98
20,28.586274,77.224306,152.74
21,28.586274,77.224306,164.82
22,28.586274,77.224306,187.32
23,28.586274,77.224306,227.24
0,28.586274,77.224306,242.59
1,28.586274,77.224306,282.65
2,28.586274,77.224306,260.86
3,28.586274,77.224306,243.14
4,28.586274,77.224306,272.05
5,28.586274,77.224306,312.23
6,28.586274,77.224306,338.85
7,28.586274,77.224306,339.68
8,28.586274,77.224306,353.88
9,28.586274,77.224306,389.46
10,28.586274,77.224306,244.42
11,28.586274,77.224306,158.4
12,28.586274,77.224306,132.5
13,28.586274,77.224306,103.56
14,28.586274,77.224306,121.31
15,28.586274,77.224306,96.85
16,28.586274,77.224306,82.86
17,28.586274,77.224306,100.17
18,28.586274,77.224306,123.47
19,28.586274,77.224306,145.44
20,28.586274,77.224306,153.17
21,28.586274,77.224306,163.96
22,28.586274,77.224306,175.52
23,28.586274,77.224306,182.59
0,28.586274,77.224306,204.69
1,28.586274,77.224306,224.41
2,28.586274,77.224306,180.74
3,28.586274,77.224306,178.81
4,28.586274,77.224306,197.27
5,28.586274,77.224306,190.74
6,28.586274,77.224306,199.54
7,28.586274,77.224306,218.1
8,28.586274,77.224306,252.58
9,28.586274,77.224306,237.01
10,28.586274,77.224306,207.93
11,28.586274,77.224306,189.89
12,28.586274,77.224306,203.6
13,28.586274,77.224306,142.62
14,28.586274,77.224306,126.67
15,28.586274,77.224306,126.56
16,28.586274,77.224306,125.8
17,28.586274,77.224306,122.04
18,28.586274,77.224306,154.27
19,28.586274,77.224306,174.6
20,28.586274,77.224306,190.55
21,28.586274,77.224306,197.88
22,28.586274,77.224306,230.46
23,28.586274,77.224306,212.78
0,28.586274,77.224306,211.83
1,28.586274,77.224306,231.69
2,28.586274,77.224306,216.38
3,28.586274,77.224306,211.32
4,28.586274,77.224306,207.87
5,28.586274,77.224306,203.47
6,28.586274,77.224306,245.81
7,28.586274,77.224306,266.06
8,28.586274,77.224306,323.74
9,28.586274,77.224306,326.28
10,28.586274,77.224306,331.35
11,28.586274,77.224306,217.73
12,28.586274,77.224306,189.21
13,28.586274,77.224306,157.67
14,28.586274,77.224306,164.76
15,28.586274,77.224306,165.16
16,28.586274,77.224306,223.85
17,28.586274,77.224306,190.8
18,28.586274,77.224306,174.18
19,28.586274,77.224306,173.85
20,28.586274,77.224306,198.32
21,28.586274,77.224306,248.49
22,28.586274,77.224306,238.6
23,28.586274,77.224306,230.61
0,28.586274,77.224306,226.35
1,28.586274,77.224306,182.24
2,28.586274,77.224306,187.6
3,28.586274,77.224306,181.49
4,28.586274,77.224306,157.28
5,28.586274,77.224306,159.55
6,28.586274,77.224306,159.13
7,28.586274,77.224306,186.7
8,28.586274,77.224306,196.18
9,28.586274,77.224306,185.78
10,28.586274,77.224306,173.54
11,28.586274,77.224306,180.12
12,28.586274,77.224306,293.07
13,28.586274,77.224306,247.72
14,28.586274,77.224306,202.53
15,28.586274,77.224306,209.88
16,28.586274,77.224306,181.86
17,28.586274,77.224306,172.84
18,28.586274,77.224306,218.36
19,28.586274,77.224306,180.83
20,28.586274,77.224306,193.48
21,28.586274,77.224306,192.44
22,28.586274,77.224306,192.68
23,28.586274,77.224306,188.43
0,28.586274,77.224306,188.13
1,28.586274,77.224306,166.99
2,28.586274,77.224306,155.37
3,28.586274,77.224306,119.04
4,28.586274,77.224306,89.66
5,28.586274,77.224306,93.46
6,28.586274,77.224306,54.2
7,28.586274,77.224306,32.88
8,28.586274,77.224306,33.6
9,28.586274,77.224306,45.71
10,28.586274,77.224306,63.7
11,28.586274,77.224306,71.96
12,28.586274,77.224306,111.7
13,28.586274,77.224306,105.47
14,28.586274,77.224306,45.52
15,28.586274,77.224306,6.58
16,28.586274,77.224306,9.76
17,28.586274,77.224306,22.02
18,28.586274,77.224306,33.68
19,28.586274,77.224306,46.3
20,28.586274,77.224306,58.02
21,28.586274,77.224306,61.65
22,28.586274,77.224306,68.26
23,28.586274,77.224306,71.54
0,28.586274,77.224306,80.81
1,28.586274,77.224306,79.41
2,28.586274,77.224306,67.19
3,28.586274,77.224306,65.4
4,28.586274,77.224306,63.06
5,28.586274,77.224306,77.69
6,28.586274,77.224306,74.7
7,28.586274,77.224306,79.25
8,28.586274,77.224306,103.86
9,28.586274,77.224306,118.4
10,28.586274,77.224306,84.12
11,28.586274,77.224306,82.22
12,28.586274,77.224306,77.36
13,28.586274,77.224306,65.45
14,28.586274,77.224306,95.71
15,28.586274,77.224306,120.44
16,28.586274,77.224306,99.95
0,28.8549,77.0892,306
1,28.8549,77.0892,308
2,28.8549,77.0892,255.25
3,28.8549,77.0892,236.75
4,28.8549,77.0892,226.25
5,28.8549,77.0892,253
6,28.8549,77.0892,333
7,28.8549,77.0892,401
8,28.8549,77.0892,412
9,28.8549,77.0892,366.75
10,28.8549,77.0892,344
11,28.8549,77.0892,311
12,28.8549,77.0892,228.25
13,28.8549,77.0892,161.25
14,28.8549,77.0892,136
15,28.8549,77.0892,136.5
16,28.8549,77.0892,151
17,28.8549,77.0892,152.25
18,28.8549,77.0892,249.75
19,28.8549,77.0892,439.25
20,28.8549,77.0892,548.5
21,28.8549,77.0892,454.25
22,28.8549,77.0892,360.25
23,28.8549,77.0892,352.5
0,28.8549,77.0892,293.25
1,28.8549,77.0892,289
2,28.8549,77.0892,251.25
3,28.8549,77.0892,236.25
4,28.8549,77.0892,233.5
5,28.8549,77.0892,249.25
6,28.8549,77.0892,335
7,28.8549,77.0892,420.5
8,28.8549,77.0892,361.25
9,28.8549,77.0892,336.75
10,28.8549,77.0892,329
11,28.8549,77.0892,238.75
12,28.8549,77.0892,172
13,28.8549,77.0892,180.5
14,28.8549,77.0892,157.5
15,28.8549,77.0892,152
16,28.8549,77.0892,131.5
17,28.8549,77.0892,161
18,28.8549,77.0892,239.5
19,28.8549,77.0892,403.5
20,28.8549,77.0892,467
21,28.8549,77.0892,391
22,28.8549,77.0892,357.5
23,28.8549,77.0892,313.5
0,28.8549,77.0892,283.5
1,28.8549,77.0892,289
2,28.8549,77.0892,352
3,28.8549,77.0892,430.5
4,28.8549,77.0892,417
5,28.8549,77.0892,369
6,28.8549,77.0892,401.5
7,28.8549,77.0892,438
8,28.8549,77.0892,385.5
9,28.8549,77.0892,355
10,28.8549,77.0892,326
11,28.8549,77.0892,285.5
12,28.8549,77.0892,262.75
13,28.8549,77.0892,242.75
14,28.8549,77.0892,229.5
15,28.8549,77.0892,202
16,28.8549,77.0892,200.75
17,28.8549,77.0892,186.75
18,28.8549,77.0892,187.5
19,28.8549,77.0892,213
20,28.8549,77.0892,263.25
21,28.8549,77.0892,299
22,28.8549,77.0892,272.5
23,28.8549,77.0892,240.25
0,28.8549,77.0892,184.25
1,28.8549,77.0892,162.75
2,28.8549,77.0892,175.5
3,28.8549,77.0892,167.25
4,28.8549,77.0892,153.5
5,28.8549,77.0892,148.25
6,28.8549,77.0892,163.5
7,28.8549,77.0892,191.75
8,28.8549,77.0892,184.5
9,28.8549,77.0892,181
10,28.8549,77.0892,169.5
11,28.8549,77.0892,140
12,28.8549,77.0892,136.5
13,28.8549,77.0892,142
14,28.8549,77.0892,147.5
15,28.8549,77.0892,161
16,28.8549,77.0892,159.5
17,28.8549,77.0892,154
18,28.8549,77.0892,184.5
19,28.8549,77.0892,200.5
20,28.8549,77.0892,176.5
21,28.8549,77.0892,153
22,28.8549,77.0892,148
23,28.8549,77.0892,151
0,28.8549,77.0892,156
1,28.8549,77.0892,160.5
2,28.8549,77.0892,161.5
3,28.8549,77.0892,176
4,28.8549,77.0892,168.5
5,28.8549,77.0892,152.5
6,28.8549,77.0892,166.5
7,28.8549,77.0892,195
8,28.8549,77.0892,197.5
9,28.8549,77.0892,185.5
10,28.8549,77.0892,176
11,28.8549,77.0892,151
12,28.8549,77.0892,149.5
13,28.8549,77.0892,183
14,28.8549,77.0892,253
15,28.8549,77.0892,248.5
16,28.8549,77.0892,184
17,28.8549,77.0892,146
18,28.8549,77.0892,162
19,28.8549,77.0892,210
20,28.8549,77.0892,203.5
21,28.8549,77.0892,181.5
22,28.8549,77.0892,154
23,28.8549,77.0892,147.5
0,28.8549,77.0892,173.5
1,28.8549,77.0892,195.5
2,28.8549,77.0892,215
3,28.8549,77.0892,221.5
4,28.8549,77.0892,232.5
5,28.8549,77.0892,226
6,28.8549,77.0892,206
7,28.8549,77.0892,213.5
8,28.8549,77.0892,209
9,28.8549,77.0892,197
10,28.8549,77.0892,182.5
11,28.8549,77.0892,154.5
12,28.8549,77.0892,139.25
13,28.8549,77.0892,138
14,28.8549,77.0892,152.75
15,28.8549,77.0892,157
16,28.8549,77.0892,137.75
17,28.8549,77.0892,123.5
18,28.8549,77.0892,168.5
19,28.8549,77.0892,235
20,28.8549,77.0892,276.5
21,28.8549,77.0892,243
22,28.8549,77.0892,233.5
23,28.8549,77.0892,268.5
0,28.8549,77.0892,308.25
1,28.8549,77.0892,298.5
2,28.8549,77.0892,276.75
3,28.8549,77.0892,284.75
4,28.8549,77.0892,308
5,28.8549,77.0892,335.5
6,28.8549,77.0892,378.25
7,28.8549,77.0892,435.25
8,28.8549,77.0892,464.75
9,28.8549,77.0892,403
10,28.8549,77.0892,332
11,28.8549,77.0892,304.5
12,28.8549,77.0892,246.75
13,28.8549,77.0892,182.5
14,28.8549,77.0892,168
15,28.8549,77.0892,160.25
16,28.8549,77.0892,158.75
17,28.8549,77.0892,121.75
18,28.8549,77.0892,158.25
19,28.8549,77.0892,249.75
20,28.8549,77.0892,326
21,28.8549,77.0892,256.25
22,28.8549,77.0892,263.75
23,28.8549,77.0892,238
0,28.8549,77.0892,254.25
1,28.8549,77.0892,305.25
2,28.8549,77.0892,309.25
3,28.8549,77.0892,393.75
4,28.8549,77.0892,417.75
5,28.8549,77.0892,373
6,28.8549,77.0892,356.75
7,28.8549,77.0892,428.5
8,28.8549,77.0892,476.75
9,28.8549,77.0892,408.5
10,28.8549,77.0892,325.25
11,28.8549,77.0892,238
12,28.8549,77.0892,188.5
13,28.8549,77.0892,153.5
14,28.8549,77.0892,138
15,28.8549,77.0892,128
16,28.8549,77.0892,136.25
17,28.8549,77.0892,122.25
18,28.8549,77.0892,199
19,28.8549,77.0892,350.25
20,28.8549,77.0892,285.25
21,28.8549,77.0892,282.25
22,28.8549,77.0892,247.75
23,28.8549,77.0892,260.75
0,28.8549,77.0892,263
1,28.8549,77.0892,251.25
2,28.8549,77.0892,240.25
3,28.8549,77.0892,234.25
4,28.8549,77.0892,251.75
5,28.8549,77.0892,291.75
6,28.8549,77.0892,329.25
7,28.8549,77.0892,373.25
8,28.8549,77.0892,364.75
9,28.8549,77.0892,315.5
10,28.8549,77.0892,270
11,28.8549,77.0892,232.75
12,28.8549,77.0892,189
13,28.8549,77.0892,169.5
14,28.8549,77.0892,146.25
15,28.8549,77.0892,139
16,28.8549,77.0892,124.75
17,28.8549,77.0892,129
18,28.8549,77.0892,169.25
19,28.8549,77.0892,257.75
20,28.8549,77.0892,233.75
21,28.8549,77.0892,329.25
22,28.8549,77.0892,457.75
23,28.8549,77.0892,492.75
0,28.8549,77.0892,504.25
1,28.8549,77.0892,498.75
2,28.8549,77.0892,453.5
3,28.8549,77.0892,467.75
4,28.8549,77.0892,531.5
5,28.8549,77.0892,604
6,28.8549,77.0892,595
7,28.8549,77.0892,605
8,28.8549,77.0892,626.75
9,28.8549,77.0892,680.75
10,28.8549,77.0892,587
11,28.8549,77.0892,307.25
12,28.8549,77.0892,257.75
13,28.8549,77.0892,263.75
14,28.8549,77.0892,236.25
15,28.8549,77.0892,292.5
16,28.8549,77.0892,305.75
17,28.8549,77.0892,245.5
18,28.8549,77.0892,230
19,28.8549,77.0892,239
20,28.8549,77.0892,257.75
21,28.8549,77.0892,254.5
22,28.8549,77.0892,237.25
23,28.8549,77.0892,234.75
0,28.8549,77.0892,230.25
1,28.8549,77.0892,232.25
2,28.8549,77.0892,262.75
3,28.8549,77.0892,229
4,28.8549,77.0892,213.5
5,28.8549,77.0892,222.75
6,28.8549,77.0892,229.75
7,28.8549,77.0892,238.75
8,28.8549,77.0892,259.75
9,28.8549,77.0892,293.25
10,28.8549,77.0892,321.25
11,28.8549,77.0892,435.5
12,28.8549,77.0892,601.25
13,28.8549,77.0892,470.5
14,28.8549,77.0892,412
15,28.8549,77.0892,359.5
16,28.8549,77.0892,280
17,28.8549,77.0892,219.5
18,28.8549,77.0892,218
19,28.8549,77.0892,226
20,28.8549,77.0892,233
21,28.8549,77.0892,257
22,28.8549,77.0892,224
23,28.8549,77.0892,142
0,28.8549,77.0892,125
1,28.8549,77.0892,134.5
2,28.8549,77.0892,121
3,28.8549,77.0892,105
4,28.8549,77.0892,102
5,28.8549,77.0892,103.5
6,28.8549,77.0892,88.5
7,28.8549,77.0892,58
8,28.8549,77.0892,36.5
9,28.8549,77.0892,42
10,28.8549,77.0892,58
11,28.8549,77.0892,84
12,28.8549,77.0892,96.5
13,28.8549,77.0892,80.5
14,28.8549,77.0892,80
15,28.8549,77.0892,98
16,28.8549,77.0892,106.5
17,28.8549,77.0892,118
18,28.8549,77.0892,134.5
19,28.8549,77.0892,151
20,28.8549,77.0892,181.5
21,28.8549,77.0892,175.5
22,28.8549,77.0892,143
23,28.8549,77.0892,134.5
0,28.8549,77.0892,131.5
1,28.8549,77.0892,124.5
2,28.8549,77.0892,115.5
3,28.8549,77.0892,111.5
4,28.8549,77.0892,105.5
5,28.8549,77.0892,97.5
6,28.8549,77.0892,102.5
7,28.8549,77.0892,119.5
8,28.8549,77.0892,131
9,28.8549,77.0892,128
10,28.8549,77.0892,98.5
11,28.8549,77.0892,82.5
12,28.8549,77.0892,86
13,28.8549,77.0892,83.5
14,28.8549,77.0892,80.5
15,28.8549,77.0892,80
16,28.8549,77.0892,85
0,28.6377,77.1571,289.5
1,28.6377,77.1571,288.75
2,28.6377,77.1571,290.75
3,28.6377,77.1571,288.25
4,28.6377,77.1571,281.75
5,28.6377,77.1571,277.5
6,28.6377,77.1571,277.5
7,28.6377,77.1571,292.5
8,28.6377,77.1571,358
9,28.6377,77.1571,449
10,28.6377,77.1571,390.75
11,28.6377,77.1571,314
12,28.6377,77.1571,272.25
13,28.6377,77.1571,154.5
14,28.6377,77.1571,147.25
15,28.6377,77.1571,136.25
16,28.6377,77.1571,140.25
17,28.6377,77.1571,181.75
18,28.6377,77.1571,220.25
19,28.6377,77.1571,280.75
20,28.6377,77.1571,242.5
21,28.6377,77.1571,246.25
22,28.6377,77.1571,268.5
23,28.6377,77.1571,270.25
0,28.6377,77.1571,310
1,28.6377,77.1571,348.75
2,28.6377,77.1571,341.5
3,28.6377,77.1571,315
4,28.6377,77.1571,310
5,28.6377,77.1571,309
6,28.6377,77.1571,316.5
7,28.6377,77.1571,334.5
8,28.6377,77.1571,349
9,28.6377,77.1571,387.5
10,28.6377,77.1571,358
11,28.6377,77.1571,251.5
12,28.6377,77.1571,182
13,28.6377,77.1571,181
14,28.6377,77.1571,172
15,28.6377,77.1571,147
16,28.6377,77.1571,148.5
17,28.6377,77.1571,166.5
18,28.6377,77.1571,247.5
19,28.6377,77.1571,309
9,28.6377,77.1571,454
10,28.6377,77.1571,454
11,28.6377,77.1571,379.5
12,28.6377,77.1571,273
13,28.6377,77.1571,231
14,28.6377,77.1571,209
15,28.6377,77.1571,191.5
16,28.6377,77.1571,188.5
17,28.6377,77.1571,198
18,28.6377,77.1571,231
19,28.6377,77.1571,276
20,28.6377,77.1571,274.5
21,28.6377,77.1571,255
22,28.6377,77.1571,262
23,28.6377,77.1571,237
0,28.6377,77.1571,204
1,28.6377,77.1571,187.5
2,28.6377,77.1571,162.5
3,28.6377,77.1571,155
4,28.6377,77.1571,163
5,28.6377,77.1571,154
6,28.6377,77.1571,151.5
7,28.6377,77.1571,212
8,28.6377,77.1571,274.5
9,28.6377,77.1571,282.5
10,28.6377,77.1571,264.5
11,28.6377,77.1571,233.5
12,28.6377,77.1571,192
13,28.6377,77.1571,170
14,28.6377,77.1571,185.5
15,28.6377,77.1571,186.5
16,28.6377,77.1571,166.5
17,28.6377,77.1571,155
18,28.6377,77.1571,165
19,28.6377,77.1571,183
20,28.6377,77.1571,184.5
21,28.6377,77.1571,179
22,28.6377,77.1571,161
23,28.6377,77.1571,156.5
0,28.6377,77.1571,159
1,28.6377,77.1571,154
2,28.6377,77.1571,161
3,28.6377,77.1571,163.5
4,28.6377,77.1571,161
5,28.6377,77.1571,150.5
6,28.6377,77.1571,143
7,28.6377,77.1571,159.5
8,28.6377,77.1571,170.5
9,28.6377,77.1571,172.5
10,28.6377,77.1571,172
11,28.6377,77.1571,173.5
12,28.6377,77.1571,170.5
13,28.6377,77.1571,211.5
14,28.6377,77.1571,233.5
15,28.6377,77.1571,197
16,28.6377,77.1571,167.5
17,28.6377,77.1571,134.5
18,28.6377,77.1571,131
19,28.6377,77.1571,150.5
20,28.6377,77.1571,165
21,28.6377,77.1571,164.5
22,28.6377,77.1571,159
23,28.6377,77.1571,157.5
0,28.6377,77.1571,159.5
1,28.6377,77.1571,164.5
2,28.6377,77.1571,162
3,28.6377,77.1571,157
4,28.6377,77.1571,168
5,28.6377,77.1571,179
6,28.6377,77.1571,173
7,28.6377,77.1571,179.5
8,28.6377,77.1571,211
9,28.6377,77.1571,232
10,28.6377,77.1571,213
11,28.6377,77.1571,188.5
12,28.6377,77.1571,187
13,28.6377,77.1571,183.5
14,28.6377,77.1571,174
15,28.6377,77.1571,162
16,28.6377,77.1571,149.5
17,28.6377,77.1571,133.5
18,28.6377,77.1571,147
19,28.6377,77.1571,197.5
20,28.6377,77.1571,239.5
21,28.6377,77.1571,272.5
22,28.6377,77.1571,300
23,28.6377,77.1571,283.5
0,28.6377,77.1571,261
1,28.6377,77.1571,257
2,28.6377,77.1571,247.5
3,28.6377,77.1571,237
4,28.6377,77.1571,229
5,28.6377,77.1571,234.5
6,28.6377,77.1571,244.5
7,28.6377,77.1571,250
8,28.6377,77.1571,241.5
9,28.6377,77.1571,234
10,28.6377,77.1571,243
11,28.6377,77.1571,265
12,28.6377,77.1571,249
13,28.6377,77.1571,188
14,28.6377,77.1571,139.5
15,28.6377,77.1571,117
16,28.6377,77.1571,123
17,28.6377,77.1571,144.5
18,28.6377,77.1571,221.5
19,28.6377,77.1571,257.5
20,28.6377,77.1571,208.5
21,28.6377,77.1571,275
22,28.6377,77.1571,344.5
23,28.6377,77.1571,323.5
0,28.6377,77.1571,317
1,28.6377,77.1571,311
2,28.6377,77.1571,302.5
3,28.6377,77.1571,302.5
4,28.6377,77.1571,298.5
5,28.6377,77.1571,298
6,28.6377,77.1571,309
7,28.6377,77.1571,340
8,28.6377,77.1571,402
9,28.6377,77.1571,448.5
10,28.6377,77.1571,380
11,28.6377,77.1571,285.5
12,28.6377,77.1571,215.5
13,28.6377,77.1571,142
14,28.6377,77.1571,118.5
15,28.6377,77.1571,104.5
16,28.6377,77.1571,100.5
17,28.6377,77.1571,114
18,28.6377,77.1571,155.5
19,28.6377,77.1571,264
20,28.6377,77.1571,348
21,28.6377,77.1571,353
22,28.6377,77.1571,294.5
23,28.6377,77.1571,214
0,28.6377,77.1571,191.5
1,28.6377,77.1571,206.5
2,28.6377,77.1571,210.5
3,28.6377,77.1571,216
4,28.6377,77.1571,249
5,28.6377,77.1571,282
6,28.6377,77.1571,277.5
7,28.6377,77.1571,304
8,28.6377,77.1571,363
9,28.6377,77.1571,330
10,28.6377,77.1571,285.5
11,28.6377,77.1571,271.5
12,28.6377,77.1571,227.5
13,28.6377,77.1571,183.5
14,28.6377,77.1571,147.5
15,28.6377,77.1571,126.5
16,28.6377,77.1571,127.5
17,28.6377,77.1571,150.5
18,28.6377,77.1571,233.5
19,28.6377,77.1571,246.5
20,28.6377,77.1571,206.5
21,28.6377,77.1571,223
22,28.6377,77.1571,221
23,28.6377,77.1571,200.5
0,28.6377,77.1571,184
1,28.6377,77.1571,197.5
2,28.6377,77.1571,214.5
3,28.6377,77.1571,207
4,28.6377,77.1571,191.5
5,28.6377,77.1571,173
6,28.6377,77.1571,165
7,28.6377,77.1571,205.5
8,28.6377,77.1571,261
9,28.6377,77.1571,258
10,28.6377,77.1571,205
11,28.6377,77.1571,154.5
12,28.6377,77.1571,138.5
13,28.6377,77.1571,131.5
14,28.6377,77.1571,122.5
15,28.6377,77.1571,121
16,28.6377,77.1571,124
17,28.6377,77.1571,128.5
18,28.6377,77.1571,133
19,28.6377,77.1571,136
20,28.6377,77.1571,151
21,28.6377,77.1571,161
22,28.6377,77.1571,158
23,28.6377,77.1571,163.5
0,28.6377,77.1571,167.5
1,28.6377,77.1571,161.5
2,28.6377,77.1571,155.5
3,28.6377,77.1571,162
4,28.6377,77.1571,168
5,28.6377,77.1571,167.5
6,28.6377,77.1571,164.5
7,28.6377,77.1571,164.5
8,28.6377,77.1571,163.5
9,28.6377,77.1571,162
10,28.6377,77.1571,165
11,28.6377,77.1571,198
12,28.6377,77.1571,212.5
13,28.6377,77.1571,183.5
14,28.6377,77.1571,155.5
15,28.6377,77.1571,136.5
16,28.6377,77.1571,126
17,28.6377,77.1571,120.5
18,28.6377,77.1571,121
19,28.6377,77.1571,129
20,28.6377,77.1571,143
21,28.6377,77.1571,150
22,28.6377,77.1571,170.5
23,28.6377,77.1571,144
0,28.6377,77.1571,108.5
1,28.6377,77.1571,123
2,28.6377,77.1571,124
3,28.6377,77.1571,99.5
4,28.6377,77.1571,76
5,28.6377,77.1571,70.5
6,28.6377,77.1571,58
7,28.6377,77.1571,40.5
8,28.6377,77.1571,38
9,28.6377,77.1571,41.5
10,28.6377,77.1571,48.5
11,28.6377,77.1571,59
12,28.6377,77.1571,56
13,28.6377,77.1571,40.5
14,28.6377,77.1571,33
15,28.6377,77.1571,30
16,28.6377,77.1571,26.5
17,28.6377,77.1571,28
18,28.6377,77.1571,31.5
19,28.6377,77.1571,44
20,28.6377,77.1571,51.5
21,28.6377,77.1571,55.5
22,28.6377,77.1571,72
23,28.6377,77.1571,80.5
0,28.6377,77.1571,69.5
1,28.6377,77.1571,60
2,28.6377,77.1571,58
3,28.6377,77.1571,57
4,28.6377,77.1571,55
5,28.6377,77.1571,60.5
6,28.6377,77.1571,67.5
7,28.6377,77.1571,73.5
8,28.6377,77.1571,91.5
9,28.6377,77.1571,99.5
10,28.6377,77.1571,92
11,28.6377,77.1571,76
12,28.6377,77.1571,72.5
13,28.6377,77.1571,83.5
14,28.6377,77.1571,87.5
15,28.6377,77.1571,86.5
0,28.7332,77.2496,252
1,28.7332,77.2496,291
2,28.7332,77.2496,295
3,28.7332,77.2496,260
4,28.7332,77.2496,234
5,28.7332,77.2496,338
6,28.7332,77.2496,328
7,28.7332,77.2496,241
8,28.7332,77.2496,443
9,28.7332,77.2496,414
10,28.7332,77.2496,278
11,28.7332,77.2496,244
13,28.7332,77.2496,157
14,28.7332,77.2496,135
15,28.7332,77.2496,135
16,28.7332,77.2496,155
17,28.7332,77.2496,195
18,28.7332,77.2496,138
19,28.7332,77.2496,215
20,28.7332,77.2496,316
21,28.7332,77.2496,274
22,28.7332,77.2496,267
23,28.7332,77.2496,345
